name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Spain,2018-06-06,18.9,10.2,14.5,18.9,10.2,14.5,8.7,70.56,8.91,,66.67,,,,29.9,12.6,193.5,1012.5,11.3,10.9,,,,,2018-06-06T06:45:07,2018-06-06T21:42:03,0.74,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-07,23.2,11.3,17.5,23.2,11.3,17.5,8.9,59.37,0,,8.33,,,,35.3,15.7,193.4,1015,7.3,11.7,,,,,2018-06-07T06:44:52,2018-06-07T21:42:40,0.79,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-08,18.1,14.6,16.2,18.1,14.6,16.2,12.1,77.87,7.15,,62.5,,,,53.6,14.9,184.5,1012.8,11.9,10.8,,,,,2018-06-08T06:44:39,2018-06-08T21:43:14,0.84,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-09,20.6,11.6,15.8,20.6,11.6,15.8,9.8,69.67,0,,16.67,,,,35.7,18,210.3,1011.9,7.1,11.3,,,,,2018-06-09T06:44:28,2018-06-09T21:43:48,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-10,19,10.5,15.1,19,10.5,15.1,9.2,68.87,0.49,,41.67,,,,40.7,19.5,199.2,1012,9,11.7,,,,,2018-06-10T06:44:19,2018-06-10T21:44:20,0.93,Rain,Clear conditions throughout the day with afternoon rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-11,20.6,12.5,16.3,20.6,12.5,16.2,9.4,65.6,0.01,,50,,,,35.3,17,247,1011.9,11.9,13.6,,,,,2018-06-11T06:44:11,2018-06-11T21:44:50,0.97,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-12,24.9,12.1,18.3,24.9,12.1,18.3,9.6,58.59,0,,12.5,,,,28.9,12.9,222,1013.8,5.6,11,,,,,2018-06-12T06:44:06,2018-06-12T21:45:19,0.99,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-13,25,13.1,19.3,25,13.1,19.3,7.6,48.03,0,,4.17,,,,26.5,16.1,127.7,1016.2,1.7,11.6,,,,,2018-06-13T06:44:03,2018-06-13T21:45:46,1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-14,26.6,12.9,19.8,26.6,12.9,19.8,7.6,47.32,0,,0,,,,31.4,15.6,110.8,1015,2.1,11.8,,,,,2018-06-14T06:44:01,2018-06-14T21:46:12,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-15,30.5,13.6,22.8,29.3,13.6,22.5,9.4,44.13,0,,0,,,,23,17.4,122.8,1013.1,1.3,11.8,,,,,2018-06-15T06:44:02,2018-06-15T21:46:36,0.02,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-16,31.1,17.5,24.3,30.2,17.5,24,11.7,47.74,0,,0,,,,30,16.7,66,1012.7,2,12,,,,,2018-06-16T06:44:04,2018-06-16T21:46:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-17,31.7,17.4,24.7,30.1,17.4,24.3,8.3,36.12,0,,0,,,,30.1,15.7,68.1,1017,0.5,11.8,,,,,2018-06-17T06:44:09,2018-06-17T21:47:18,0.09,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-18,31.1,17.5,24.9,30.2,17.5,24.5,9.8,39.21,0,,0,,,,33.8,15.6,56.5,1018.5,5,11.8,,,,,2018-06-18T06:44:15,2018-06-18T21:47:37,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-19,32.3,16.6,24.8,31.6,16.6,24.6,11.5,44.37,0,,0,,,,32.9,14.9,72.7,1016.7,2.9,11.9,,,,,2018-06-19T06:44:23,2018-06-19T21:47:54,0.2,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-20,32.7,19.1,26.6,32.1,19.1,26.3,12.7,43.38,0,,0,,,,20.1,10,112.4,1014.7,3.3,11.9,,,,,2018-06-20T06:44:33,2018-06-20T21:48:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-21,32.7,20.6,27,31.5,20.6,26.5,11.4,39.39,0,,0,,,,20.8,10.5,114.6,1014.7,2.9,11.9,,,,,2018-06-21T06:44:44,2018-06-21T21:48:22,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-22,33.9,18.7,27.2,32.1,18.7,26.8,11.8,39.41,0,,0,,,,19.4,12.1,96.6,1014.2,0.9,11.9,,,,,2018-06-22T06:44:58,2018-06-22T21:48:33,0.36,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-23,35.3,20.4,28.3,34.7,20.4,27.9,14,44.33,0,,0,,,,26,12.5,105.3,1013.1,1.3,11.8,,,,,2018-06-23T06:45:13,2018-06-23T21:48:43,0.4,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-24,36.7,20.4,28.9,36.4,20.4,28.7,13.6,40.72,0,,0,,,,31.7,13.8,144.2,1011.9,0.3,11.4,,,,,2018-06-24T06:45:30,2018-06-24T21:48:51,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08220099999,08215099999"
Spain,2018-06-25,36.9,20.7,29.2,37.2,20.7,29.3,14.2,40.78,0,,0,,,,25,11.9,145,1011.3,1.4,11.5,,,,,2018-06-25T06:45:49,2018-06-25T21:48:56,0.47,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-26,34.5,20.6,28.5,35.7,20.6,28.6,14.8,44.04,0,,0,,,,42.5,19.8,169.7,1011.9,5.3,11.3,,,,,2018-06-26T06:46:10,2018-06-26T21:49:00,0.49,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Spain,2018-06-27,31.3,20.5,26.7,30.3,20.5,26.4,13,44,0,,0,,,,40.7,16.4,186.5,1012.6,31.2,13.7,,,,,2018-06-27T06:46:32,2018-06-27T21:49:02,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08222099999,08215099999,08220099999"
Spain,2018-06-28,30.6,18.9,25.6,30.1,18.9,25.3,13.4,49.52,0,,0,,,,31.7,12.2,169.7,1008.8,8,11.3,,,,,2018-06-28T06:46:55,2018-06-28T21:49:01,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08272099999,LEMD,LEVS,08226099999,LETO,08219099999,08222099999,08223099999,08220099999,08215099999"
